10.000000
-157.000000 56.164965
40.000000
-144.850000 61.528782
-145.267848 61.542453
-145.672340 61.623575
-146.058292 61.749211
-146.428654 61.901430
-146.798245 62.052286
-147.174405 62.186665
-147.551839 62.312994
-147.947918 62.384743
-148.351787 62.391954
-148.748545 62.370627
-149.068802 62.177407
-149.353650 61.942077
-149.732630 61.840188
-150.118956 61.762375
-150.493100 61.656024
-150.872464 61.569633
-150.904494 61.348352
-150.658087 61.124717
-150.948793 60.922941
-151.310953 60.799020
-151.483204 60.511056
-151.459953 60.168626
-151.528125 59.833776
-151.742302 59.548846
-151.920843 59.246938
-152.103946 58.945248
-152.386353 58.711565
-152.718469 58.535624
-153.066298 58.386892
-153.414947 58.242023
-153.722445 58.037065
-154.047614 57.856380
-154.386904 57.699334
-154.715791 57.527048
-155.022495 57.324884
-155.334686 57.130912
-155.663980 56.963003
-155.994454 56.798361
-156.324027 56.633661
-156.660996 56.483627
-157.000000 56.339126
45.000000
-145.100000 61.660836
-145.497951 61.708243
-145.880970 61.815910
-146.241312 61.965249
-146.592268 62.127691
-146.956558 62.265203
-147.326108 62.389088
-147.706797 62.481091
-148.098745 62.514717
-148.491352 62.529577
-148.878269 62.486483
-149.189842 62.292329
-149.472324 62.066516
-149.837181 61.958004
-150.211455 61.877487
-150.578897 61.779321
-150.943543 61.685185
-151.180100 61.463793
-150.964086 61.192221
-151.164882 60.986395
-151.497025 60.839076
-151.637984 60.540733
-151.658397 60.208100
-151.857031 59.934094
-152.128472 59.710635
-152.169356 59.379210
-152.264038 59.057638
-152.513308 58.809716
-152.831370 58.631597
-153.173070 58.493268
-153.516213 58.359913
-153.829276 58.178799
-154.137101 57.991292
-154.464739 57.834054
-154.786547 57.668867
-155.088122 57.475982
-155.385708 57.278867
-155.699263 57.104575
-156.020206 56.942934
-156.342156 56.784338
-156.670036 56.637817
-157.000000 56.496823
50.000000
-146.790540 62.350000
-147.037174 62.429833
-147.362826 62.534686
-147.700362 62.604668
-148.044096 62.628502
-148.388410 62.641480
-148.730083 62.622249
-149.063105 62.558619
-149.323138 62.371772
-149.575423 62.178280
-149.895058 62.080299
-150.222144 62.005134
-150.546345 61.925680
-150.855164 61.826290
-151.160169 61.715533
-151.357685 61.488607
-151.235890 61.233800
-151.456491 61.030421
-151.688552 60.822376
-151.773346 60.541176
-151.833983 60.254529
-152.051130 60.034633
-152.275620 59.820713
-152.326962 59.532969
-152.369537 59.242228
-152.522494 58.985752
-152.774300 58.797088
-153.065398 58.659922
-153.368727 58.546655
-153.667309 58.425467
-153.950240 58.278506
-154.218355 58.111337
-154.500567 57.965006
-154.782962 57.819982
-155.054233 57.659490
-155.314893 57.485760
-155.579385 57.317667
-155.855380 57.166515
-156.137014 57.025201
-156.421561 56.889952
-156.710280 56.763529
-157.000000 56.640264
55.000000
-147.000000 62.566671
-147.316593 62.660297
-147.640407 62.722515
-147.968290 62.765727
-148.300335 62.769735
-148.630252 62.760931
-148.955506 62.715316
-149.252038 62.597469
-149.498898 62.412646
-149.775396 62.265017
-150.088735 62.188406
-150.400671 62.110524
-150.714132 62.040369
-151.010716 61.930678
-151.286298 61.790176
-151.466256 61.560050
-151.548001 61.289287
-151.682155 61.036437
-151.827699 60.786181
-151.911680 60.514363
-152.037395 60.258463
-152.238649 60.039750
-152.396315 59.798409
-152.450886 59.520530
-152.518529 59.245286
-152.685618 59.007695
-152.936229 58.836310
-153.220907 58.713371
-153.511798 58.603702
-153.798361 58.486755
-154.077308 58.357068
-154.334148 58.195602
-154.599872 58.046850
-154.867465 57.901670
-155.128181 57.747424
-155.380902 57.583239
-155.634924 57.421410
-155.898238 57.273213
-156.168599 57.136841
-156.442925 57.008272
-156.721056 56.887877
-157.000000 56.770208
60.000000
-147.200000 62.773133
-147.512790 62.857776
-147.835652 62.904673
-148.161681 62.906910
-148.486673 62.902648
-148.807718 62.866125
-149.117105 62.788229
-149.399909 62.656578
-149.658158 62.492086
-149.949227 62.378173
-150.256449 62.304157
-150.561302 62.226108
-150.863537 62.144741
-151.147926 62.023939
-151.388397 61.847536
-151.553690 61.613440
-151.668665 61.356284
-151.784829 61.099815
-151.912690 60.847022
-152.010560 60.584053
-152.135240 60.330558
-152.313968 60.103315
-152.461778 59.860850
-152.538178 59.592485
-152.615900 59.324479
-152.769563 59.085528
-153.011259 58.913268
-153.289949 58.791505
-153.573922 58.681002
-153.856428 58.568936
-154.133875 58.448455
-154.393196 58.299950
-154.645979 58.143051
-154.904986 57.995338
-155.161421 57.844762
-155.412143 57.687146
-155.662045 57.529114
-155.918885 57.381378
-156.183249 57.245970
-156.452542 57.119901
-156.725824 57.002331
-157.000000 56.887640
65.000000
-147.400000 62.975331
-147.717733 63.000000
-148.038455 63.000000
-148.359178 63.000000
-148.679901 63.000000
-148.990364 62.946172
-149.285032 62.847195
-149.559803 62.712847
-149.835040 62.580126
-150.129901 62.485547
-150.429129 62.404150
-150.731682 62.337296
-151.020113 62.236439
-151.283414 62.093476
-151.487598 61.889787
-151.634609 61.650793
-151.762006 61.402809
-151.878377 61.150724
-151.990806 60.897277
-152.095651 60.641174
-152.218819 60.391685
-152.379175 60.159338
-152.518546 59.917322
-152.609368 59.657279
-152.697651 59.396538
-152.844197 59.158733
-153.079767 58.987676
-153.352282 58.865321
-153.629789 58.753439
-153.908074 58.644454
-154.182225 58.528673
-154.443122 58.391446
-154.687992 58.232489
-154.938495 58.081495
-155.190255 57.932921
-155.438872 57.780743
-155.686128 57.627389
-155.938070 57.481243
-156.197135 57.346680
-156.461645 57.222211
-156.730203 57.106270
-157.000000 56.993852
70.000000
-149.208047 63.000000
-149.456321 62.902978
-149.697819 62.795048
-149.943756 62.696032
-150.198258 62.616574
-150.454664 62.543057
-150.714693 62.482421
-150.967325 62.403817
-151.204818 62.296332
-151.405044 62.142462
-151.559902 61.951778
-151.682420 61.743438
-151.798321 61.532299
-151.903976 61.317065
-152.004240 61.099821
-152.094470 60.879174
-152.186203 60.659071
-152.292935 60.444352
-152.420594 60.238838
-152.542033 60.030584
-152.635827 59.811331
-152.717893 59.588327
-152.816402 59.370883
-152.964922 59.178357
-153.178756 59.043431
-153.411292 58.934389
-153.648402 58.834446
-153.888120 58.740589
-154.126581 58.645181
-154.359132 58.539543
-154.581413 58.418005
-154.788162 58.276260
-155.001403 58.143011
-155.217416 58.013968
-155.432778 57.884548
-155.647084 57.754183
-155.862803 57.626293
-156.082963 57.505441
-156.307775 57.392598
-156.536405 57.287079
-156.767742 57.187409
-157.000000 57.090356
75.000000
-149.523237 63.000000
-149.763510 62.905412
-150.005989 62.816365
-150.254909 62.743615
-150.502629 62.669105
-150.754839 62.608939
-150.998394 62.527543
-151.229852 62.424250
-151.427559 62.278147
-151.577225 62.092421
-151.693524 61.888903
-151.803238 61.682553
-151.920933 61.479671
-152.020828 61.269598
-152.111722 61.056303
-152.198205 60.841604
-152.291084 60.629065
-152.398749 60.422153
-152.517388 60.219988
-152.623517 60.012535
-152.714392 59.799414
-152.804927 59.586207
-152.917683 59.381860
-153.079800 59.207068
-153.295793 59.085907
-153.518471 58.975138
-153.748642 58.878156
-153.981340 58.787041
-154.212413 58.693575
-154.438032 58.590705
-154.653518 58.472270
-154.853735 58.333925
-155.058573 58.201652
-155.267501 58.075186
-155.477148 57.950180
-155.686357 57.825059
-155.896955 57.702387
-156.110923 57.585223
-156.329040 57.475227
-156.550639 57.371875
-156.774799 57.273995
-157.000000 57.178893
